subEventName,playerId,matchId,teamId,eventSec,eventMin
Foul,38031,2499733,1628,5482.115400000001,91.4
Foul,25747,2499733,1612,5627.564747,93.8
Foul,38031,2499733,1628,5649.678349,94.2
Foul,25706,2499734,1623,280.46353,4.7
Late card foul,8143,2499734,1623,403.61566,6.7
Foul,8325,2499734,1625,1316.470414,21.9
Foul,245364,2499734,1625,1760.342916,29.3
Foul,355937,2499734,1623,2199.772466,36.7
Foul,25706,2499734,1623,2305.669224,38.4
Foul,8277,2499734,1625,2470.24838,41.2
Foul,8277,2499734,1625,2646.26303,44.1
Foul,105339,2499734,1625,2734.605968,45.6
Foul,355937,2499734,1623,3204.858355,53.4
Foul,25706,2499734,1623,3387.711158,56.5
Foul,11066,2499734,1625,3736.314645,62.3
Foul,8307,2499734,1625,4621.790198,77.0
Foul,7944,2499734,1623,4751.251335,79.2
Foul,7944,2499734,1623,4981.543105000001,83.0
Foul,8143,2499734,1623,5261.446589,87.7
Foul,25413,2499735,1609,382.612308,6.4
Foul,7870,2499735,1609,700.13972,11.7
Hand foul,49872,2499735,1639,1018.804197,17.0
Foul,25854,2499735,1639,1107.031733,18.5
Foul,15054,2499735,1639,1227.833181,20.5
Foul,8731,2499735,1639,1588.55098,26.5
Foul,25413,2499735,1609,1716.190225,28.6
Foul,49876,2499735,1609,1766.515013,29.4
Foul,0,2499735,1609,2302.853841,38.4
Foul,7932,2499735,1639,2595.843707,43.3
Foul,167145,2499735,1609,2690.72957,44.8
Foul,7870,2499735,1609,2807.03826,46.8
Foul,14869,2499735,1609,3037.363285,50.6
Foul,9532,2499735,1639,4399.503742,73.3
Foul,26010,2499735,1609,4763.9044140000005,79.4
Foul,7879,2499735,1609,4911.090085,81.9
Foul,26010,2499735,1609,5280.91951,88.0
Foul,246866,2499736,10531,483.115446,8.1
Foul,256998,2499736,1611,586.999063,9.8
Foul,70122,2499736,1611,1028.619048,17.1
Foul,262,2499736,10531,1097.390452,18.3
Foul,7936,2499736,1611,1195.715058,19.9
Foul,7936,2499736,1611,1545.336104,25.8
Foul,7936,2499736,1611,1767.764816,29.5
Foul,105338,2499736,1611,2228.400662,37.1
Foul,4365,2499736,10531,2366.622777,39.4
Foul,8192,2499736,10531,2549.739193,42.5
Foul,8976,2499736,10531,3080.205038,51.3
Foul,397178,2499736,1611,3186.541933,53.1
Foul,397178,2499736,1611,3206.199588,53.4
Foul,25571,2499736,10531,3379.835638,56.3
Foul,4365,2499736,10531,3657.32611,61.0
Foul,179,2499736,10531,4283.688469,71.4
Foul,262,2499736,10531,4334.226445,72.2
Foul,77557,2499736,10531,4727.987236,78.8
Foul,25571,2499736,10531,4756.649548,79.3
Foul,8249,2499736,1611,5109.092753999999,85.2
Foul,77557,2499736,10531,5360.971346,89.3
Foul,134513,2499736,1611,5407.756732,90.1
Foul,3413,2499736,1611,5467.930488,91.1
Foul,11152,2499737,1624,15.297065000000003,0.3
Foul,7892,2499737,1610,309.55082000000004,5.2
Foul,11152,2499737,1624,941.214158,15.7
Foul,28291,2499737,1610,994.74021,16.6
Foul,8717,2499737,1624,1153.170482,19.2
Foul,11152,2499737,1624,1243.867055,20.7
Foul,61967,2499737,1624,1316.652847,21.9
Foul,13484,2499737,1624,1353.179136,22.6
Foul,7892,2499737,1610,1492.875254,24.9
Foul,8625,2499737,1610,1513.611549,25.2
Foul,28291,2499737,1610,1609.001981,26.8
Foul,135103,2499737,1610,1656.580367,27.6
Foul,14748,2499737,1610,1802.751991,30.0
Foul,210044,2499737,1624,1843.701453,30.7
Foul,3324,2499737,1610,1960.202493,32.7
Foul,8625,2499737,1610,1980.359433,33.0
Foul,7892,2499737,1610,2239.69594,37.3
Foul,8717,2499737,1624,2450.272649,40.8
Foul,54,2499737,1624,2538.614379,42.3
Foul,8625,2499737,1610,2840.211399,47.3
Foul,31528,2499737,1610,2810.341179,46.8
Foul,48,2499737,1624,3005.539839,50.1
Foul,28291,2499737,1610,3163.3137,52.7
Foul,28291,2499737,1610,3428.923888,57.1
Foul,31528,2499737,1610,3661.986573,61.0
Hand foul,25553,2499737,1610,3950.7956729999996,65.8
Foul,28291,2499737,1610,4848.25561,80.8
Foul,36,2499737,1624,4970.999251,82.8
Foul,28291,2499737,1610,5110.236812,85.2
Late card foul,8717,2499737,1624,5349.158405,89.2
Foul,3360,2499737,1610,5401.627439,90.0
Foul,25553,2499737,1610,5464.764004000001,91.1
Foul,25804,2499737,1624,5537.872776,92.3
Foul,48,2499737,1624,5607.537492,93.5
Foul,8561,2499738,1633,26.506754,0.4
Foul,26499,2499738,1633,253.223291,4.2
Foul,8313,2499738,1633,656.066894,10.9
Foul,383,2499738,1619,847.50196,14.1
Foul,135114,2499738,1619,1285.802546,21.4
Foul,26499,2499738,1633,1938.352205,32.3
Foul,265318,2499738,1633,2105.691488,35.1
Foul,8116,2499738,1619,2216.705359,36.9
Foul,268776,2499738,1619,2519.816725,42.0
Foul,135114,2499738,1619,2644.729783,44.1
Foul,70965,2499738,1633,2870.444096,47.8
Foul,37725,2499738,1633,3137.043072,52.3
Foul,135114,2499738,1619,3405.982232,56.8
Foul,7885,2499738,1619,3486.449023,58.1
Out of game foul,8136,2499738,1619,3505.806523,58.4
Foul,26499,2499738,1633,3543.617967,59.1
Foul,135114,2499738,1619,3607.2086520000003,60.1
Foul,383,2499738,1619,3884.159576,64.7
Foul,8136,2499738,1619,4214.72003,70.2
Foul,29640,2499738,1619,4391.932241,73.2
Foul,215983,2499738,1619,4474.993327,74.6
Foul,383,2499738,1619,4784.932045,79.7
Foul,8953,2499738,1619,4860.8194,81.0
Foul,280157,2499738,1633,4912.962888,81.9
Foul,135114,2499738,1619,5133.334044,85.6
Foul,215983,2499738,1619,5421.587233,90.4
Foul,9283,2499739,1659,42.45257400000003,0.7
Foul,105339,2499739,1625,73.90749499999998,1.2
Foul,70086,2499739,1625,143.003783,2.4
Foul,8307,2499739,1625,405.607096,6.8
Foul,70086,2499739,1625,424.670898,7.1
Foul,26136,2499739,1625,615.943876,10.3
Foul,9277,2499739,1659,657.12835,11.0
Foul,134102,2499739,1659,1244.637853,20.7
Foul,26136,2499739,1625,1312.661139,21.9
Foul,134102,2499739,1659,1339.203554,22.3
Foul,265673,2499739,1625,1748.218962,29.1
Foul,8296,2499739,1659,1933.606836,32.2
Foul,70083,2499739,1625,2048.140129,34.1
Foul,9637,2499739,1659,2264.639051,37.7
Foul,134102,2499739,1659,2739.723713,45.7
Foul,38021,2499739,1625,2851.602409,47.5
Foul,7989,2499739,1659,3101.348657,51.7
Foul,8307,2499739,1625,3342.538136,55.7
Late card foul,8317,2499739,1625,3374.240901,56.2
Foul,340386,2499739,1625,3667.390324,61.1
Foul,70086,2499739,1625,4004.8907,66.7
Foul,9277,2499739,1659,4434.163906,73.9
Foul,8460,2499739,1659,4536.686043,75.6
Foul,26136,2499739,1625,4715.704788,78.6
Out of game foul,239411,2499739,1659,4978.750768,83.0
Foul,9283,2499739,1659,5095.7689,84.9
Foul,11066,2499739,1625,5526.368695,92.1
Foul,8460,2499739,1659,5650.606556000001,94.2
Foul,245813,2499739,1659,5772.017014,96.2
Out of game foul,11066,2499739,1625,5915.548164,98.6
Foul,31528,2499740,1610,85.01384000000002,1.4
Foul,8625,2499740,1610,307.584703,5.1
Foul,25706,2499740,1623,494.787454,8.2
Hand foul,8032,2499740,1610,1148.483887,19.1
Foul,8625,2499740,1610,1314.086116,21.9
Foul,77546,2499740,1623,1566.892456,26.1
Foul,3350,2499740,1610,2028.11727,33.8
Foul,7944,2499740,1623,2746.724232,45.8
Foul,7944,2499740,1623,2802.731196,46.7
Foul,31528,2499740,1610,3232.77095,53.9
Foul,293687,2499740,1623,3755.344013,62.6
Foul,14886,2499740,1623,3958.1785309999996,66.0
Foul,293687,2499740,1623,4206.976366,70.1
Foul,31528,2499740,1610,4454.078296,74.2
Foul,8625,2499740,1610,4515.458888,75.3
Foul,8032,2499740,1610,4720.62134,78.7
Foul,7892,2499740,1610,4789.702897,79.8
Foul,0,2499740,1610,5179.062232,86.3
Foul,25553,2499740,1610,5259.575356,87.7
Foul,38031,2499741,1628,574.362378,9.6
Foul,8623,2499741,1628,1795.772312,29.9
Foul,262,2499741,10531,1901.073504,31.7
Foul,127537,2499741,1628,3170.430456,52.8
Foul,25571,2499741,10531,3202.226657,53.4
Foul,262,2499741,10531,3491.685901,58.2
Foul,8623,2499741,1628,3821.7931639999997,63.7
Foul,7958,2499741,1628,3972.0073119999997,66.2
Foul,343951,2499741,10531,4335.519562,72.3
Foul,21164,2499741,10531,4474.784322,74.6
Foul,8221,2499741,1628,4594.555584,76.6
Foul,7988,2499741,1628,4721.473893,78.7
Foul,262,2499741,10531,4770.035305,79.5
Foul,8976,2499741,10531,4928.484129,82.1
Foul,8186,2499741,1628,5482.241169999999,91.4
Foul,8142,2499741,1628,5567.053725,92.8
Foul,11078,2499742,1673,69.15993900000001,1.2
Foul,15215,2499742,1673,112.97692999999998,1.9
Foul,214654,2499742,1673,168.54249,2.8
Foul,7899,2499742,1619,747.973373,12.5
Foul,16122,2499742,1673,947.904958,15.8
Foul,70389,2499742,1619,1051.977593,17.5
Foul,173,2499742,1673,1754.808993,29.2
Foul,16122,2499742,1673,1847.843495,30.8
Foul,7899,2499742,1619,1929.108317,32.2
Foul,7899,2499742,1619,2722.572351,45.4
Foul,70389,2499742,1619,2852.824223,47.5
Foul,8136,2499742,1619,3450.463328,57.5
Foul,15823,2499742,1673,3742.129533,62.4
Foul,15215,2499742,1673,3997.785675,66.6
Foul,70389,2499742,1619,4042.521242,67.4
Foul,8384,2499742,1619,4139.191824,69.0
Foul,8116,2499742,1619,4273.436428,71.2
Foul,15823,2499742,1673,4825.363577,80.4
Foul,62389,2499742,1673,5538.979476,92.3
Foul,25393,2499743,1612,1141.357282,19.0
Foul,7945,2499743,1609,1269.442492,21.2
Foul,257899,2499743,1612,1362.678713,22.7
Foul,3361,2499743,1609,1523.972647,25.4
Hand foul,7945,2499743,1609,1783.466926,29.7
Foul,18550,2499743,1612,2200.874747,36.7
Foul,7945,2499743,1609,2274.164094,37.9
Late card foul,49876,2499743,1609,2596.015999,43.3
Foul,167145,2499743,1609,2732.13416,45.5
Foul,3319,2499743,1609,2924.095075,48.7
Foul,370224,2499743,1609,3101.813218,51.7
Foul,120353,2499743,1612,3472.844311,57.9
Foul,7864,2499743,1609,4180.563079,69.7
Foul,370224,2499743,1609,4322.338576,72.0
Foul,7964,2499743,1612,4546.838313,75.8
Foul,7964,2499743,1612,5260.50254,87.7
Foul,7905,2499744,1611,95.284781,1.6
Foul,38,2499744,1611,145.044941,2.4
Foul,14763,2499744,1631,315.81247,5.3
Foul,256998,2499744,1611,535.909981,8.9
Foul,70122,2499744,1611,676.397558,11.3
Foul,8653,2499744,1631,2134.714242,35.6
Foul,8013,2499744,1631,2544.196076,42.4
Foul,7936,2499744,1611,2678.473137,44.6
Foul,265366,2499744,1631,2717.342694,45.3
Foul,26150,2499744,1631,2879.187475,48.0
Hand foul,149019,2499744,1631,3075.999117,51.3
Foul,105338,2499744,1611,3230.652125,53.8
Foul,7905,2499744,1611,3587.936929,59.8
Foul,38,2499744,1611,4667.610267,77.8
Foul,192748,2499744,1631,5279.803927,88.0
Foul,397178,2499744,1611,5429.968536,90.5
Foul,230883,2499745,1613,29.127859,0.5
Hand foul,3327,2499745,1613,71.223525,1.2
Foul,8313,2499745,1633,283.164364,4.7
Foul,9227,2499745,1613,569.767153,9.5
Foul,8005,2499745,1633,666.890869,11.1
Foul,8004,2499745,1613,810.0026089999999,13.5
Foul,9227,2499745,1613,888.756695,14.8
Late card foul,7941,2499745,1633,1015.916213,16.9
Foul,134294,2499745,1613,1689.381679,28.2
Foul,3327,2499745,1613,1883.237983,31.4
Foul,3436,2499745,1613,2447.812056,40.8
Foul,8561,2499745,1633,2481.835118,41.4
Foul,8833,2499745,1613,2543.0031,42.4
Foul,7941,2499745,1633,2842.717202,47.4
